experiment,label,SPI_max_pairwise_distance,PFSI_max_pairwise_distance,TFSI_max_pairwise_distance,PPR_max_pairwise_distance,PPD_max_pairwise_distance
232.0,normal,0.1039999999999999,13.0,17.0,0.0,0.0
232.0,compromised,0.9232,0.0,0.0,0.2399999999999998,0.13
233.0,normal,0.5759,15.5,24.5,0.0,0.0
233.0,compromised,0.8584,15.5,20.5,0.05,0.0
234.0,normal,0.2808,10.5,22.5,0.0,0.0
234.0,compromised,0.7219,10.5,28.5,0.0799999999999999,0.0
235.0,normal,0.4424999999999999,15.0,22.0,0.0,0.0
235.0,compromised,0.4645999999999999,20.5,36.5,0.0,0.0
236.0,normal,0.143,9.0,18.5,0.0,0.0
236.0,compromised,1.1671,24.67,43.33,0.37,0.25
237.0,normal,0.2271,41.0,30.0,0.0,0.0
237.0,compromised,1.4117,7.5,32.5,0.06,0.06
238.0,normal,0.249,14.0,15.0,0.0,0.0
238.0,compromised,0.3538,10.5,19.5,0.0,0.0
239.0,normal,0.064,29.0,25.5,0.0,0.0
239.0,compromised,0.8718,34.5,18.5,0.0,0.0
240.0,normal,0.425,4.0,21.0,0.0,0.0
240.0,compromised,0.2216999999999999,20.0,20.0,0.3500000000000001,0.35
241.0,normal,0.332,10.5,21.0,0.0,0.0
241.0,compromised,0.2673,27.5,28.5,0.0699999999999999,0.0
242.0,normal,0.2068999999999999,0.0,0.0,0.0,0.0
242.0,compromised,0.3205,23.5,25.5,0.1299999999999999,0.13
243.0,normal,0.2869,11.5,22.0,0.0,0.0
243.0,compromised,1.1907,7.0,23.5,0.2299999999999999,0.17
244.0,normal,0.0408999999999999,13.5,28.5,0.0,0.0
244.0,compromised,1.151,12.5,48.0,0.0,0.0
245.0,normal,0.1947,12.0,19.0,0.0,0.0
245.0,compromised,0.5138,10.5,24.5,0.39,0.3
246.0,normal,0.1237,6.5,20.0,0.0,0.0
246.0,compromised,0.1699,11.5,27.5,0.03,0.0
247.0,normal,0.1714,12.5,28.0,0.0,0.0
247.0,compromised,1.1797,11.0,34.5,0.0,0.0
248.0,normal,0.1218999999999999,7.5,26.5,0.0,0.0
248.0,compromised,1.0575,30.5,41.5,0.09,0.09
249.0,normal,0.2165,10.5,24.5,0.0,0.0
249.0,compromised,0.5782,22.5,23.0,0.04,0.03
250.0,normal,0.0818,18.0,17.0,0.0,0.0
250.0,compromised,0.6602,27.0,27.0,0.0,0.0
251.0,normal,0.0689999999999999,10.0,21.0,0.0,0.0
251.0,compromised,1.0165000000000002,12.5,46.5,0.1100000000000001,0.09
252.0,normal,0.5319,14.0,22.0,0.0,0.0
252.0,compromised,0.5888,11.5,14.5,0.0,0.0
253.0,normal,0.1371,19.5,18.0,0.0,0.0
253.0,compromised,0.3491,10.0,15.5,0.0,0.0
254.0,normal,0.5198,16.0,16.0,0.0,0.0
254.0,compromised,0.4281,14.0,27.0,0.1200000000000001,0.09
255.0,normal,0.1412,7.5,20.0,0.0,0.0
255.0,compromised,1.3845,12.170000000000002,28.33,0.0,0.0
256.0,normal,0.2546,0.0,0.0,0.0,0.0
256.0,compromised,1.1873,23.5,51.5,0.0,0.0
257.0,normal,0.3206,17.0,28.0,0.0,0.0
257.0,compromised,1.13,22.0,33.5,0.49,0.44
258.0,normal,0.2554,11.0,18.0,0.0,0.0
258.0,compromised,0.14,21.0,24.5,0.1499999999999999,0.13
259.0,normal,0.1432,10.0,19.5,0.0,0.0
259.0,compromised,0.2997,20.0,27.5,0.05,0.05
260.0,normal,0.2556,8.5,30.5,0.0,0.0
260.0,compromised,0.1535,14.0,37.5,0.03,0.03
261.0,normal,0.1486,21.0,21.0,0.0,0.0
261.0,compromised,0.7871,17.0,18.0,0.06,0.06
262.0,normal,0.1552,14.0,21.0,0.0,0.0
262.0,compromised,0.2974,32.0,23.5,0.03,0.01
263.0,normal,0.3064,24.5,19.5,0.0,0.0
263.0,compromised,0.6968,41.0,28.0,0.08,0.08
264.0,normal,0.0788,44.0,29.5,0.0,0.0
264.0,compromised,0.2388999999999999,47.83,39.67,0.05,0.04
265.0,normal,0.2116,14.0,14.5,0.0,0.0
265.0,compromised,0.8623000000000001,15.0,24.0,0.0,0.0
266.0,normal,0.193,9.5,22.5,0.0,0.0
266.0,compromised,0.1593,17.0,25.5,0.0,0.0
267.0,normal,0.111,17.0,16.5,0.0,0.0
267.0,compromised,0.6558,2.5,33.5,0.0,0.0
268.0,normal,0.2146999999999999,13.0,22.0,0.0,0.0
268.0,compromised,0.9439,14.0,23.0,0.2099999999999999,0.2
269.0,normal,0.111,20.5,21.5,0.0,0.0
269.0,compromised,0.9474,0.0,0.0,0.18,0.08
270.0,normal,0.2032,14.5,25.0,0.0,0.0
270.0,compromised,0.8926,15.0,23.5,0.03,0.0
271.0,normal,0.255,24.0,30.0,0.0,0.0
271.0,compromised,0.1846,15.0,27.0,0.1699999999999999,0.15
272.0,normal,0.2024,15.0,16.5,0.0,0.0
272.0,compromised,0.5325000000000001,9.0,21.0,0.0,0.0
273.0,normal,0.6055,34.0,27.5,0.0,0.0
273.0,compromised,0.8848,41.5,24.5,0.1,0.09
274.0,normal,0.1159999999999999,13.5,19.0,0.0,0.0
274.0,compromised,0.8267,11.5,22.0,0.17,0.1
275.0,normal,0.1132999999999999,15.5,18.0,0.0,0.0
275.0,compromised,1.1467999999999998,21.5,60.5,0.08,0.07
276.0,normal,0.0775,10.0,25.0,0.0,0.0
276.0,compromised,0.4517,13.5,21.5,0.33,0.33
277.0,normal,0.0892999999999999,9.0,18.5,0.0,0.0
277.0,compromised,0.4331,13.0,28.0,0.1899999999999999,0.19
278.0,normal,0.3895,11.0,22.0,0.0,0.0
278.0,compromised,1.0789000000000002,25.0,22.5,0.09,0.08
279.0,normal,0.1278999999999999,37.0,31.0,0.0,0.0
279.0,compromised,0.4779,24.5,24.5,0.25,0.25
280.0,normal,0.1994,19.0,23.5,0.0,0.0
280.0,compromised,0.8196,9.5,26.5,0.2599999999999999,0.15
281.0,normal,0.1347,18.0,24.5,0.0,0.0
281.0,compromised,0.4616,16.5,23.0,0.2699999999999999,0.17
282.0,normal,0.1408,14.5,15.0,0.0,0.0
282.0,compromised,0.2343,23.5,27.5,0.08,0.08
283.0,normal,0.2012999999999999,11.0,26.5,0.0,0.0
283.0,compromised,1.3284,13.0,27.5,0.08,0.08
284.0,normal,0.2697,12.0,17.0,0.0,0.0
284.0,compromised,0.1425,18.0,18.0,0.2499999999999999,0.17
285.0,normal,0.168,29.5,21.5,0.0,0.0
285.0,compromised,0.2051,56.5,25.0,0.1499999999999999,0.13
286.0,normal,0.1929,12.0,21.5,0.0,0.0
286.0,compromised,0.7742,19.0,26.5,0.1,0.1
287.0,normal,0.1005,15.5,26.5,0.0,0.0
287.0,compromised,1.1861,11.5,37.5,0.01,0.01
288.0,normal,0.1815,12.0,12.5,0.0,0.0
288.0,compromised,0.6759000000000001,18.0,22.0,0.0,0.0
289.0,normal,0.2274,18.5,20.5,0.0,0.0
289.0,compromised,0.8608,65.5,47.0,0.0,0.0
290.0,normal,0.7383000000000001,12.5,28.5,0.0,0.0
290.0,compromised,0.2913,26.0,29.0,0.1999999999999999,0.17
291.0,normal,0.6035,11.0,18.0,0.0,0.0
291.0,compromised,0.1148,22.5,19.5,0.06,0.0
292.0,normal,0.1645,31.0,27.0,0.0,0.0
292.0,compromised,0.3229,10.5,20.5,0.04,0.0
293.0,normal,0.0771,10.0,12.0,0.0,0.0
293.0,compromised,1.5021,15.5,42.0,0.2299999999999999,0.21
294.0,normal,0.2514,10.0,11.0,0.0,0.0
294.0,compromised,0.6334,11.0,25.0,0.1,0.1
295.0,normal,0.2197999999999999,11.5,14.0,0.0,0.0
295.0,compromised,0.7053,22.83,25.17,0.28,0.28
296.0,normal,0.2195,9.0,19.5,0.0,0.0
296.0,compromised,0.8578,17.0,17.0,0.2099999999999999,0.16
297.0,normal,0.1278,45.0,22.0,0.0,0.0
297.0,compromised,0.1605,28.0,17.0,0.05,0.02
298.0,normal,0.2311,18.5,30.5,0.0,0.0
298.0,compromised,1.0467,21.0,30.5,0.0,0.0
299.0,normal,0.0907999999999999,15.5,19.5,0.0,0.0
299.0,compromised,0.5466,58.5,40.5,0.1799999999999999,0.18
300.0,normal,0.1855,8.5,24.0,0.0,0.0
300.0,compromised,1.4738,18.0,33.0,0.04,0.04
301.0,normal,0.3011,8.5,16.5,0.0,0.0
301.0,compromised,0.8423,17.0,31.0,0.1499999999999999,0.15
302.0,normal,0.09,16.0,25.0,0.0,0.0
302.0,compromised,0.2375999999999999,29.5,23.5,0.0999999999999999,0.0
303.0,normal,1.2428,5.5,20.5,0.0,0.0
303.0,compromised,0.8939,14.5,12.5,0.0,0.0
304.0,normal,0.1979999999999999,31.0,18.0,0.0,0.0
304.0,compromised,0.1393,14.5,30.0,0.26,0.26
305.0,normal,0.2299,4.5,26.5,0.0,0.0
305.0,compromised,0.1964,17.5,30.0,0.2199999999999999,0.19
306.0,normal,0.3661999999999999,13.0,16.5,0.0,0.0
306.0,compromised,0.6206999999999999,12.0,27.5,0.1699999999999999,0.15
307.0,normal,0.2711,18.5,15.0,0.0,0.0
307.0,compromised,0.3131,18.5,24.0,0.03,0.02
308.0,normal,0.2378999999999999,14.0,19.5,0.0,0.0
308.0,compromised,1.6117,12.5,38.5,0.31,0.31
309.0,normal,0.1375,12.5,14.5,0.0,0.0
309.0,compromised,0.5796,33.0,19.0,0.1800000000000001,0.12
310.0,normal,0.1536,11.0,22.5,0.0,0.0
310.0,compromised,0.1684,25.5,16.0,0.4099999999999999,0.39
311.0,normal,0.2595,0.0,0.0,0.0,0.0
311.0,compromised,0.7972,11.5,39.0,0.0,0.0
312.0,normal,0.1231999999999999,16.0,18.5,0.0,0.0
312.0,compromised,0.7737,50.0,54.0,0.1399999999999999,0.13
313.0,normal,0.2522,17.0,24.0,0.0,0.0
313.0,compromised,1.3196,21.5,45.5,0.2499999999999999,0.17
314.0,normal,0.4571,0.0,0.0,0.0,0.0
314.0,compromised,0.5278,15.5,26.5,0.0,0.0
315.0,normal,0.4943,7.0,7.0,0.0,0.0
315.0,compromised,0.8432,12.0,33.5,0.01,0.0
316.0,normal,0.2741,6.0,12.0,0.0,0.0
316.0,compromised,0.1661,26.0,27.0,0.04,0.0
317.0,normal,0.0701,28.5,31.5,0.0,0.0
317.0,compromised,0.1254,10.5,15.0,0.05,0.0
318.0,normal,0.1427,14.0,15.0,0.0,0.0
318.0,compromised,0.3058,25.0,25.0,0.1599999999999999,0.16
319.0,normal,0.1167999999999999,15.0,25.5,0.0,0.0
319.0,compromised,0.2456999999999999,19.5,34.5,0.02,0.0
320.0,normal,0.6829000000000001,16.0,16.0,0.0,0.0
320.0,compromised,0.9622,12.5,19.5,0.1100000000000001,0.08
321.0,normal,0.0963999999999999,14.0,25.5,0.0,0.0
321.0,compromised,1.4733999999999998,13.0,9.0,0.0,0.0
322.0,normal,0.7819,16.5,27.0,0.0,0.0
322.0,compromised,0.4676,14.0,28.5,0.1399999999999999,0.14
323.0,normal,0.4339,14.0,19.5,0.0,0.0
323.0,compromised,0.8519,19.5,17.5,0.07,0.07
324.0,normal,0.1934,19.5,18.0,0.0,0.0
324.0,compromised,0.358,39.0,18.5,0.1999999999999999,0.19
325.0,normal,0.0761,29.5,17.0,0.0,0.0
325.0,compromised,0.4359,46.5,20.0,0.2099999999999999,0.21
326.0,normal,0.3528,12.0,25.5,0.0,0.0
326.0,compromised,1.1559,18.0,28.0,0.0,0.0
327.0,normal,0.4403999999999999,34.5,25.5,0.0,0.0
327.0,compromised,0.3454,27.0,27.5,0.05,0.0
328.0,normal,0.1913,11.0,23.0,0.0,0.0
328.0,compromised,0.1248999999999999,7.0,23.0,0.05,0.05
329.0,normal,0.0748,29.0,27.0,0.0,0.0
329.0,compromised,0.6004,24.0,19.0,0.3600000000000001,0.36
330.0,normal,0.1238,19.5,24.5,0.0,0.0
330.0,compromised,0.1286999999999999,9.5,23.5,0.1699999999999999,0.17
331.0,normal,0.2062,28.0,17.0,0.0,0.0
331.0,compromised,0.7914,76.0,61.0,0.16,0.07
332.0,normal,0.1751,38.5,32.5,0.0,0.0
332.0,compromised,0.2397,39.0,25.0,0.1200000000000001,0.12
333.0,normal,0.2192999999999999,14.5,21.5,0.0,0.0
333.0,compromised,0.5094,18.0,30.5,0.24,0.23
334.0,normal,0.1677,30.5,47.5,0.0,0.0
334.0,compromised,0.9515,56.5,33.0,0.0,0.0
335.0,normal,0.1853,15.0,21.5,0.0,0.0
335.0,compromised,0.1651,20.0,19.0,0.0,0.0
336.0,normal,0.0752,13.0,23.0,0.0,0.0
336.0,compromised,0.3216,21.5,19.5,0.7,0.7
337.0,normal,0.2037999999999999,17.5,18.0,0.0,0.0
337.0,compromised,0.6779999999999999,12.5,17.5,0.0,0.0
338.0,normal,0.1209,11.5,24.5,0.0,0.0
338.0,compromised,0.2809,14.5,39.5,0.32,0.3
339.0,normal,0.0877,16.0,31.0,0.0,0.0
339.0,compromised,0.1218,15.5,27.5,0.14,0.07
340.0,normal,0.3149,13.5,17.5,0.0,0.0
340.0,compromised,0.5607,10.5,16.5,0.1399999999999999,0.14
341.0,normal,1.2119,11.5,22.0,0.0,0.0
341.0,compromised,0.6002000000000001,32.5,30.5,0.03,0.0
342.0,normal,0.1742,34.0,32.0,0.0,0.0
342.0,compromised,0.1402,12.0,19.0,0.0,0.0
343.0,normal,0.2994,6.0,24.0,0.0,0.0
343.0,compromised,1.404,15.5,29.0,0.01,0.0
344.0,normal,0.0892999999999999,13.5,38.5,0.0,0.0
344.0,compromised,0.8553000000000001,51.5,47.5,0.1299999999999999,0.13
345.0,normal,0.2833,13.5,25.5,0.0,0.0
345.0,compromised,0.2313,43.0,28.5,0.03,0.0
346.0,normal,0.2552,13.0,26.5,0.0,0.0
346.0,compromised,0.9834,23.5,30.5,0.1200000000000001,0.07
347.0,normal,0.0917999999999999,8.0,21.0,0.0,0.0
347.0,compromised,0.4707,31.5,20.0,0.01,0.0
348.0,normal,0.2104999999999999,8.0,20.0,0.0,0.0
348.0,compromised,0.194,11.5,20.0,0.09,0.09
349.0,normal,0.2737,12.0,23.0,0.0,0.0
349.0,compromised,0.6656,21.5,36.5,0.02,0.0
350.0,normal,0.1384,45.0,33.5,0.0,0.0
350.0,compromised,0.9071,18.5,29.0,0.29,0.27
351.0,normal,0.6215,9.5,24.5,0.0,0.0
351.0,compromised,1.4623,43.5,61.0,0.2099999999999999,0.21
352.0,normal,0.3042999999999999,7.0,22.0,0.0,0.0
352.0,compromised,0.3818,10.0,18.5,0.04,0.0
353.0,normal,0.2751,12.0,18.0,0.0,0.0
353.0,compromised,0.327,13.0,36.0,0.1200000000000001,0.12
354.0,normal,0.24,18.5,23.5,0.0,0.0
354.0,compromised,0.4267,11.5,14.0,0.0799999999999999,0.01
355.0,normal,0.7316,6.0,20.5,0.0,0.0
355.0,compromised,0.1589,18.0,18.5,0.0,0.0
356.0,normal,0.3587,11.0,15.0,0.0,0.0
356.0,compromised,0.6616,29.0,29.0,0.1999999999999999,0.2
357.0,normal,0.1961,13.0,16.0,0.0,0.0
357.0,compromised,0.927,18.0,20.0,0.1399999999999999,0.14
358.0,normal,0.1248,12.5,16.5,0.0,0.0
358.0,compromised,0.601,11.5,12.0,0.09,0.09
359.0,normal,0.1526,34.0,26.0,0.0,0.0
359.0,compromised,0.2064,10.5,27.0,0.07,0.03
360.0,normal,0.1057,10.5,26.5,0.0,0.0
360.0,compromised,0.1259,35.5,25.0,0.08,0.08
361.0,normal,0.0756,20.0,17.0,0.0,0.0
361.0,compromised,0.5815,26.0,26.0,0.2499999999999999,0.18
362.0,normal,0.1558,14.0,20.5,0.0,0.0
362.0,compromised,0.241,15.0,24.0,0.06,0.06
363.0,normal,0.1397,35.0,25.0,0.0,0.0
363.0,compromised,0.4629,43.5,33.5,0.06,0.0
364.0,normal,0.2332,22.5,24.5,0.0,0.0
364.0,compromised,1.3086,18.5,43.5,0.25,0.23
365.0,normal,0.2142,18.0,32.0,0.0,0.0
365.0,compromised,0.7951,5.5,15.5,0.0,0.0
366.0,normal,0.1441,14.0,26.0,0.0,0.0
366.0,compromised,0.1972,10.5,19.5,0.02,0.0
367.0,normal,0.1244,41.0,28.0,0.0,0.0
367.0,compromised,1.0018,12.0,31.0,0.2099999999999999,0.21
368.0,normal,0.1552,10.5,23.5,0.0,0.0
368.0,compromised,0.277,15.0,27.0,0.04,0.0
369.0,normal,0.4986,8.0,27.5,0.0,0.0
369.0,compromised,0.6735,0.0,0.0,0.0,0.0
370.0,normal,0.1759,14.5,28.5,0.0,0.0
370.0,compromised,1.3877,35.0,37.0,0.07,0.05
371.0,normal,0.1005,9.0,20.5,0.0,0.0
371.0,compromised,1.5736,18.0,40.0,0.08,0.06
372.0,normal,0.1653,13.0,23.0,0.0,0.0
372.0,compromised,0.3388,18.0,22.5,0.02,0.0
373.0,normal,0.1533,15.0,23.0,0.0,0.0
373.0,compromised,1.4056,15.5,17.5,0.0699999999999999,0.0
374.0,normal,0.128,10.5,26.0,0.0,0.0
374.0,compromised,0.4044,12.5,29.0,0.21,0.1
375.0,normal,0.1168,9.0,28.0,0.0,0.0
375.0,compromised,1.4547,29.0,29.0,0.0,0.0
376.0,normal,0.1012,27.5,24.0,0.0,0.0
376.0,compromised,0.9785,13.0,9.5,0.2,0.12
377.0,normal,0.1359,18.5,26.5,0.0,0.0
377.0,compromised,1.0086,37.0,40.0,0.09,0.07
378.0,normal,0.13,12.5,16.0,0.0,0.0
378.0,compromised,1.1035,27.5,33.5,0.04,0.0
379.0,normal,0.4574,18.0,18.0,0.0,0.0
379.0,compromised,1.3066,18.0,42.0,0.1100000000000001,0.07
380.0,normal,0.0991,10.0,27.5,0.0,0.0
380.0,compromised,1.346,32.83,33.83,0.1299999999999999,0.13
381.0,normal,0.1977,17.0,23.0,0.0,0.0
381.0,compromised,0.298,16.5,23.5,0.33,0.33
382.0,normal,0.4039,11.0,21.0,0.0,0.0
382.0,compromised,0.9125,19.0,29.0,0.0699999999999999,0.0
383.0,normal,0.1516,13.5,20.5,0.0,0.0
383.0,compromised,0.5639,16.0,26.0,0.1600000000000001,0.11
384.0,normal,0.1409,15.0,23.5,0.0,0.0
384.0,compromised,1.2572,29.0,74.0,0.2099999999999999,0.21
385.0,normal,0.2472999999999999,6.5,17.5,0.0,0.0
385.0,compromised,0.9253,23.0,19.0,0.8200000000000001,0.81
386.0,normal,0.1437999999999999,15.0,28.5,0.0,0.0
386.0,compromised,0.6129,0.0,0.0,0.0,0.0
387.0,normal,0.1614,15.0,19.0,0.0,0.0
387.0,compromised,0.3447,8.0,20.5,0.05,0.05
388.0,normal,0.2581,16.0,18.5,0.0,0.0
388.0,compromised,0.2008,23.0,19.5,0.0,0.0
389.0,normal,0.2294,10.0,25.5,0.0,0.0
389.0,compromised,0.8768,22.0,30.0,0.1200000000000001,0.11
390.0,normal,0.3506,17.0,18.5,0.0,0.0
390.0,compromised,0.1387,12.5,19.0,0.02,0.0
391.0,normal,0.2601,12.5,20.0,0.0,0.0
391.0,compromised,0.4638,14.0,34.5,0.1200000000000001,0.12
392.0,normal,0.1150999999999999,21.5,19.0,0.0,0.0
392.0,compromised,0.8709,9.0,25.0,0.06,0.01
393.0,normal,0.1096,9.5,22.5,0.0,0.0
393.0,compromised,0.3214,8.5,19.5,0.3400000000000001,0.34
394.0,normal,0.2910999999999999,10.5,19.0,0.0,0.0
394.0,compromised,0.1114999999999999,6.5,24.5,0.05,0.05
395.0,normal,0.3271,56.0,33.5,0.0,0.0
395.0,compromised,0.1414,51.0,23.0,0.31,0.31
396.0,normal,0.1008,45.0,20.0,0.0,0.0
396.0,compromised,0.7732,14.0,21.5,0.0,0.0
397.0,normal,0.2347999999999999,41.0,24.5,0.0,0.0
397.0,compromised,2.0477,7.5,18.5,0.01,0.0
398.0,normal,0.2079,12.0,25.5,0.0,0.0
398.0,compromised,1.3885,10.5,35.5,0.0,0.0
399.0,normal,0.1229,45.0,26.5,0.0,0.0
399.0,compromised,0.509,34.5,27.5,0.32,0.27
400.0,normal,0.162,7.5,15.0,0.0,0.0
400.0,compromised,0.2209,5.0,17.5,0.3899999999999999,0.39
401.0,normal,0.3312,13.0,25.5,0.0,0.0
401.0,compromised,1.0517,14.5,37.5,0.0,0.0
402.0,normal,0.0828,36.5,28.0,0.0,0.0
402.0,compromised,0.966,51.5,36.5,0.0,0.0
403.0,normal,0.2511,15.5,19.0,0.0,0.0
403.0,compromised,0.9888,24.5,32.5,0.25,0.2
404.0,normal,0.1401,10.5,22.0,0.0,0.0
404.0,compromised,1.1399,34.0,28.0,0.07,0.07
405.0,normal,0.1696,21.0,14.0,0.0,0.0
405.0,compromised,1.069,24.5,17.5,0.09,0.08
406.0,normal,0.4075,0.0,0.0,0.0,0.0
406.0,compromised,0.1276,14.0,23.0,0.03,0.0
407.0,normal,0.2768,15.0,24.0,0.0,0.0
407.0,compromised,0.946,21.0,38.0,0.3,0.3
408.0,normal,0.3743,10.5,19.5,0.0,0.0
408.0,compromised,0.3043,7.5,28.0,0.1200000000000001,0.12
409.0,normal,0.3598,22.0,22.0,0.0,0.0
409.0,compromised,1.5197999999999998,27.0,40.0,0.06,0.06
410.0,normal,0.2809,31.0,20.5,0.0,0.0
410.0,compromised,1.0039,12.0,21.0,0.0,0.0
411.0,normal,0.144,12.5,24.5,0.0,0.0
411.0,compromised,0.9062,19.0,38.0,0.08,0.07
412.0,normal,0.1991,12.5,22.5,0.0,0.0
412.0,compromised,0.0653,12.0,33.5,0.02,0.0
413.0,normal,0.1559,23.5,18.5,0.0,0.0
413.0,compromised,0.5493,10.0,21.0,0.24,0.24
414.0,normal,0.419,9.5,9.0,0.0,0.0
414.0,compromised,0.6756,9.5,18.5,0.04,0.0
415.0,normal,0.1602,24.5,17.5,0.0,0.0
415.0,compromised,0.7128,21.0,23.0,0.04,0.0
416.0,normal,0.4036,13.5,13.0,0.0,0.0
416.0,compromised,0.7045,20.5,21.5,0.1899999999999999,0.16
417.0,normal,0.1209,30.5,20.5,0.0,0.0
417.0,compromised,0.2777,33.5,22.0,0.03,0.03
418.0,normal,0.2754,34.5,21.5,0.0,0.0
418.0,compromised,0.3624,15.0,19.0,0.0,0.0
419.0,normal,0.2862,11.5,24.5,0.0,0.0
419.0,compromised,0.3443,7.0,16.5,0.0699999999999999,0.0
420.0,normal,0.3139,10.5,22.5,0.0,0.0
420.0,compromised,0.9318,26.5,37.5,0.0699999999999999,0.0
421.0,normal,0.1626,30.0,24.5,0.0,0.0
421.0,compromised,0.306,33.0,40.0,0.08,0.08
422.0,normal,0.3181,8.5,14.5,0.0,0.0
422.0,compromised,0.5679,11.5,19.5,0.2,0.08
423.0,normal,0.2751,27.5,25.5,0.0,0.0
423.0,compromised,0.92,33.67,55.33,0.1599999999999999,0.16
424.0,normal,0.3122,20.0,20.0,0.0,0.0
424.0,compromised,0.7208,47.33,49.67,0.1100000000000001,0.11
425.0,normal,0.4214,18.0,18.0,0.0,0.0
425.0,compromised,0.8159000000000001,22.33,22.33,0.15,0.07
426.0,normal,0.2215,12.5,24.5,0.0,0.0
426.0,compromised,0.1566999999999999,14.5,31.0,0.2099999999999999,0.21
427.0,normal,0.1093,8.5,21.5,0.0,0.0
427.0,compromised,1.1754,21.83,21.5,0.04,0.04
428.0,normal,0.121,15.0,17.5,0.0,0.0
428.0,compromised,1.0785,26.67,29.67,0.2099999999999999,0.21
429.0,normal,0.2646,18.0,21.0,0.0,0.0
429.0,compromised,0.2899,33.0,34.0,0.1400000000000001,0.11
430.0,normal,0.1245,14.5,16.5,0.0,0.0
430.0,compromised,1.0658999999999998,38.0,63.0,0.0,0.0
431.0,normal,0.1758,14.5,30.5,0.0,0.0
431.0,compromised,0.2402999999999999,21.0,22.0,0.04,0.04
432.0,normal,0.2669,14.5,24.5,0.0,0.0
432.0,compromised,0.639,13.5,18.0,0.0,0.0
433.0,normal,0.137,11.0,17.5,0.0,0.0
433.0,compromised,0.1825,13.5,16.0,0.01,0.0
434.0,normal,0.2473,20.0,21.0,0.0,0.0
434.0,compromised,0.8321,35.83,27.5,0.1,0.1
435.0,normal,0.1108,38.0,40.0,0.0,0.0
435.0,compromised,0.6417,38.33,53.33,0.0,0.0
436.0,normal,0.1494,9.5,23.5,0.0,0.0
436.0,compromised,0.3772,39.67,53.67,0.28,0.26
437.0,normal,0.5802,10.0,18.0,0.0,0.0
437.0,compromised,0.4431,9.0,24.5,0.16,0.08
438.0,normal,0.1429,12.0,28.0,0.0,0.0
438.0,compromised,0.1415,10.0,34.0,0.03,0.0
439.0,normal,0.1783,27.5,30.0,0.0,0.0
439.0,compromised,0.4851,23.0,43.0,0.3,0.29
440.0,normal,0.2752,7.0,21.5,0.0,0.0
440.0,compromised,1.5158999999999998,22.5,23.5,0.1200000000000001,0.12
441.0,normal,0.3389,10.0,21.0,0.0,0.0
441.0,compromised,0.2101,21.0,19.0,0.06,0.05
442.0,normal,0.2648,14.5,23.0,0.0,0.0
442.0,compromised,1.0821,18.0,20.0,0.4599999999999999,0.45
443.0,normal,0.2366,37.0,29.0,0.0,0.0
443.0,compromised,1.185,24.0,31.5,0.3099999999999999,0.23
444.0,normal,0.3867,10.0,0.0,0.0,0.0
444.0,compromised,1.1953,16.5,28.5,0.0,0.0
445.0,normal,0.2359,10.0,22.5,0.0,0.0
445.0,compromised,1.3752,22.0,60.0,0.2099999999999999,0.17
446.0,normal,0.2375,4.5,17.5,0.0,0.0
446.0,compromised,0.828,13.0,29.0,0.07,0.07
447.0,normal,0.243,15.0,14.5,0.0,0.0
447.0,compromised,0.2654,51.5,41.0,0.0,0.0
448.0,normal,0.2403999999999999,6.0,24.0,0.0,0.0
448.0,compromised,0.7125999999999999,24.0,27.5,0.1,0.1
449.0,normal,0.2340999999999999,8.5,24.0,0.0,0.0
449.0,compromised,0.5103,18.0,32.0,0.26,0.23
450.0,normal,0.2666,9.0,18.0,0.0,0.0
450.0,compromised,0.1175999999999999,13.5,14.0,0.03,0.0
451.0,normal,0.1171,32.5,26.0,0.0,0.0
451.0,compromised,0.8301000000000001,11.0,33.0,0.08,0.08
452.0,normal,0.5259999999999999,14.0,20.5,0.0,0.0
452.0,compromised,0.7066,22.0,32.0,0.04,0.04
453.0,normal,0.1316,27.5,25.0,0.0,0.0
453.0,compromised,0.3266,12.0,26.0,0.2299999999999999,0.19
454.0,normal,0.5195,24.5,36.5,0.0,0.0
454.0,compromised,0.6438,15.0,22.5,0.0,0.0
455.0,normal,0.3787,9.0,13.0,0.0,0.0
455.0,compromised,0.9667,11.0,22.0,0.1799999999999999,0.18
456.0,normal,0.1838,20.0,20.0,0.0,0.0
456.0,compromised,0.4271999999999999,24.5,26.5,0.09,0.09
457.0,normal,0.2615,10.5,11.5,0.0,0.0
457.0,compromised,0.4842999999999999,13.5,18.0,0.07,0.06
458.0,normal,0.0475,48.0,37.0,0.0,0.0
458.0,compromised,0.0792,32.0,28.0,0.07,0.07
459.0,normal,0.2746999999999999,8.0,15.0,0.0,0.0
459.0,compromised,0.6890999999999999,19.0,19.0,0.03,0.0
460.0,normal,0.1682,15.0,18.5,0.0,0.0
460.0,compromised,0.677,27.0,22.0,0.01,0.01
461.0,normal,0.0829,11.5,10.5,0.0,0.0
461.0,compromised,0.553,11.0,18.0,0.04,0.0
462.0,normal,0.3342,12.5,21.5,0.0,0.0
462.0,compromised,0.3185,17.0,25.0,0.1599999999999999,0.14
463.0,normal,0.2216,50.5,35.5,0.0,0.0
463.0,compromised,0.3811,37.5,27.5,0.06,0.06
464.0,normal,0.2634,19.0,19.0,0.0,0.0
464.0,compromised,0.8406,10.0,18.5,0.0,0.0
465.0,normal,0.198,15.0,22.5,0.0,0.0
